ts,weg,richting,km,strook,beeld
2026-09-17T01:51+02:00,A13,L,18.2,3,speedlimit
2026-09-17T01:51+02:00,A15,h,155.205,1,lane_closed
2026-09-17T01:51+02:00,A15,L,46.758,2,speedlimit
2026-09-17T01:51+02:00,A15,L,157.2,1,speedlimit
2026-09-17T01:51+02:00,A16,R,32.933,1,lane_closed
2026-09-17T01:51+02:00,A15,y,55.79,2,speedlimit
2026-09-17T01:51+02:00,A4,n,10.243,1,speedlimit
2026-09-17T01:51+02:00,A4,L,9.653,2,lane_closed
2026-09-17T01:51+02:00,A16,R,32.518,4,speedlimit
2026-09-17T01:51+02:00,A20,L,31.88,1,speedlimit
2026-09-17T01:51+02:00,A13,L,16.7,2,speedlimit
2026-09-17T01:51+02:00,A16,R,33.958,2,lane_closed
2026-09-17T01:51+02:00,A20,L,30.9,2,speedlimit
2026-09-17T01:51+02:00,A16,R,31.25,5,lane_closed_ahead
2026-09-17T01:51+02:00,A4,L,9.355,2,lane_closed
2026-09-17T01:51+02:00,A15,y,45.86,2,speedlimit
2026-09-17T01:51+02:00,A20,L,28.085,1,speedlimit
2026-09-17T01:51+02:00,A15,L,48.69,2,speedlimit
2026-09-17T01:51+02:00,A4,L,38.01,1,speedlimit
2026-09-17T01:51+02:00,A15,L,48.69,3,speedlimit
2026-09-17T01:51+02:00,A15,n,58.5,3,speedlimit
2026-09-17T01:51+02:00,A16,R,32.76,4,speedlimit
2026-09-17T01:51+02:00,A16,R,33.609,2,lane_closed
2026-09-17T01:51+02:00,A16,R,32.22,2,speedlimit
2026-09-17T01:51+02:00,A20,R,30.6,1,speedlimit
2026-09-17T01:51+02:00,A13,R,17.1,3,speedlimit
2026-09-17T01:51+02:00,A15,R,44.12,5,speedlimit
2026-09-17T01:51+02:00,A20,R,26.93,3,speedlimit
2026-09-17T01:51+02:00,A20,L,31.4,1,speedlimit
2026-09-17T01:51+02:00,A15,L,48.332,3,lane_closed_ahead
2026-09-17T01:51+02:00,A4,L,13.747,1,speedlimit
2026-09-17T01:51+02:00,A4,L,42.775,2,speedlimit
2026-09-17T01:51+02:00,A4,L,7.526,4,lane_closed
2026-09-17T01:51+02:00,A4,L,8.14,4,lane_closed
2026-09-17T01:51+02:00,A20,L,31.1,2,speedlimit
2026-09-17T01:51+02:00,A16,R,34.832,1,lane_closed
2026-09-17T01:51+02:00,A16,R,33.778,1,lane_closed
2026-09-17T01:51+02:00,A13,g,18.7,2,speedlimit
2026-09-17T01:51+02:00,A15,L,65.685,2,speedlimit
2026-09-17T01:51+02:00,A20,L,31.4,2,speedlimit
2026-09-17T01:51+02:00,A4,L,7.072,3,lane_closed
2026-09-17T01:51+02:00,A4,L,13.25,1,lane_closed_ahead
2026-09-17T01:51+02:00,A4,m,35.13,2,speedlimit
2026-09-17T01:51+02:00,A29,u,9.49,2,speedlimit
2026-09-17T01:51+02:00,A4,n,43.673,2,speedlimit
2026-09-17T01:51+02:00,A16,R,34.068,2,lane_closed
2026-09-17T01:51+02:00,A13,L,15.9,3,lane_closed
2026-09-17T01:51+02:00,A4,L,7.841,2,lane_closed
2026-09-17T01:51+02:00,A15,L,47.07,3,lane_closed
2026-09-17T01:51+02:00,A4,L,9.653,4,lane_closed
2026-09-17T01:51+02:00,A15,R,43.57,1,speedlimit
2026-09-17T01:51+02:00,A13,R,16.2,1,speedlimit
2026-09-17T01:51+02:00,A13,R,18.5,2,speedlimit
2026-09-17T01:51+02:00,A20,L,30.196,1,speedlimit
2026-09-17T01:51+02:00,A15,L,58.47,2,speedlimit
2026-09-17T01:51+02:00,A16,R,33.778,2,lane_closed
2026-09-17T01:51+02:00,A20,R,27.79,1,speedlimit
2026-09-17T01:51+02:00,A15,L,57.78,3,lane_closed
2026-09-17T01:51+02:00,A20,L,29.826,1,speedlimit
2026-09-17T01:51+02:00,A15,L,46.469,2,speedlimit
2026-09-17T01:51+02:00,A4,L,13.747,2,speedlimit
2026-09-17T01:51+02:00,A15,L,45.86,4,lane_closed
2026-09-17T01:51+02:00,A4,L,13.25,2,speedlimit
2026-09-17T01:51+02:00,A15,R,44.12,1,speedlimit
2026-09-17T01:51+02:00,A15,y,45.61,2,speedlimit
2026-09-17T01:51+02:00,A4,L,8.635,2,lane_closed
2026-09-17T01:51+02:00,A20,R,28.41,2,speedlimit
2026-09-17T01:51+02:00,A4,L,6.902,4,lane_closed
2026-09-17T01:51+02:00,A15,R,43.86,1,speedlimit
2026-09-17T01:51+02:00,A4,L,42.775,3,lane_closed_ahead
2026-09-17T01:51+02:00,A20,R,29.1,1,speedlimit
2026-09-17T01:51+02:00,A4,L,12.15,1,lane_closed
2026-09-17T01:51+02:00,A13,R,17.8,1,speedlimit
2026-09-17T01:51+02:00,A20,R,28.41,1,speedlimit
2026-09-17T01:51+02:00,A20,R,31.9,2,speedlimit
2026-09-17T01:51+02:00,A20,L,31.1,3,speedlimit
2026-09-17T01:51+02:00,A15,y,45.61,1,speedlimit
2026-09-17T01:51+02:00,A15,q,57.3,1,speedlimit
2026-09-17T01:51+02:00,A20,R,27.488,2,speedlimit
2026-09-17T01:51+02:00,A20,t,28.895,1,speedlimit
2026-09-17T01:51+02:00,A4,L,11.24,1,lane_closed
2026-09-17T01:51+02:00,A20,L,32.8,1,speedlimit
2026-09-17T01:51+02:00,A4,L,9.653,6,speedlimit
2026-09-17T01:51+02:00,A15,L,47.332,3,lane_closed
2026-09-17T01:51+02:00,A20,R,28.8,2,speedlimit
2026-09-17T01:51+02:00,A16,R,35.325,4,speedlimit
2026-09-17T01:51+02:00,A15,L,56.8,2,speedlimit
2026-09-17T01:51+02:00,A20,L,31.1,1,speedlimit
2026-09-17T01:51+02:00,A13,L,16.19,3,lane_closed
2026-09-17T01:51+02:00,A15,L,59.2,2,speedlimit
2026-09-17T01:51+02:00,A13,L,15.035,5,lane_closed
2026-09-17T01:51+02:00,A16,R,32.76,2,lane_closed_ahead
2026-09-17T01:51+02:00,A16,R,34.178,2,lane_closed
2026-09-17T01:51+02:00,A16,R,32.518,3,speedlimit
2026-09-17T01:51+02:00,A15,L,48.05,4,speedlimit
2026-09-17T01:51+02:00,A4,L,12.766,2,lane_closed_ahead
2026-09-17T01:51+02:00,A4,L,52.018,4,speedlimit
2026-09-17T01:51+02:00,A20,L,27.8,1,speedlimit
2026-09-17T01:51+02:00,A16,R,35.325,3,speedlimit
